alpha_rad,FI
1.956818487891508695e+00,8.511965251192995519e-01
1.964885435090106602e+00,8.533204521350362670e-01
1.972952382288704731e+00,8.528450050593079368e-01
1.981019329487302860e+00,8.523557735396108948e-01
1.989086276685900767e+00,8.518525261924280167e-01
1.997153223884498896e+00,8.513350211117229893e-01
2.005220171083097025e+00,8.508030118297583710e-01
2.013287118281695154e+00,8.502562399235829016e-01
2.021354065480292839e+00,8.497581657775205022e-01
2.029421012678890968e+00,8.491797817811539417e-01
2.037487959877489097e+00,8.485857780421719454e-01
2.045554907076087225e+00,8.479758612521469674e-01
2.053621854274685354e+00,8.473497254455729655e-01
2.061688801473283483e+00,8.467070586855722780e-01
2.069755748671881612e+00,8.414613633048281249e-01
2.077822695870479741e+00,8.407496889795834649e-01
2.085889643069077870e+00,8.400195912396561937e-01
2.093956590267675555e+00,8.392706947896945158e-01
2.102023537466273684e+00,8.385026132358381901e-01
2.110090484664871813e+00,8.377149442382961775e-01
2.118157431863469942e+00,8.369072758963375103e-01
2.126224379062068071e+00,8.354249302790905940e-01
2.134291326260666199e+00,8.345678426085758606e-01
2.142358273459264328e+00,8.336892385731704547e-01
2.150425220657862013e+00,8.327886436701187334e-01
2.158492167856460142e+00,8.318655694476670970e-01
2.166559115055058271e+00,8.309195078494635567e-01
2.174626062253656400e+00,8.277144693916651530e-01
2.182693009452254529e+00,8.266827010835824385e-01
2.190759956650852658e+00,8.256254722412394997e-01
2.198826903849450787e+00,8.245421916815625085e-01
2.206893851048048472e+00,8.234322472747204191e-01
2.214960798246646601e+00,8.222950088307320327e-01
2.223027745445244729e+00,8.211298214277658047e-01
2.231094692643842858e+00,8.189202845718134283e-01
2.239161639842440987e+00,8.176703566423932923e-01
2.247228587041039116e+00,8.163897912745651242e-01
2.255295534239637245e+00,8.150778354894682165e-01
2.263362481438234930e+00,8.137337098425529991e-01
2.271429428636833059e+00,8.123566117408422826e-01
2.279496375835431188e+00,8.109457071194159372e-01
2.287563323034029317e+00,8.050178842465559592e-01
2.295630270232627446e+00,8.034747303782628913e-01
2.303697217431225575e+00,8.018937740536294934e-01
2.311764164629823703e+00,8.002740471616830442e-01
2.319831111828421388e+00,7.986145464386981141e-01
2.327898059027019517e+00,7.969142424234526567e-01
2.335965006225617646e+00,7.952379473226706130e-01
2.344031953424215775e+00,7.934486890112584234e-01
2.352098900622813904e+00,7.916152144505603783e-01
2.360165847821412033e+00,7.897363451035454007e-01
2.368232795020010162e+00,7.878108697249671666e-01
2.376299742218608291e+00,7.858375335808319706e-01
2.384366689417205976e+00,7.838150488585350351e-01
2.392433636615804105e+00,7.816211134816357653e-01
2.400500583814402233e+00,7.794838566723132356e-01
2.408567531013000362e+00,7.772930094931752576e-01
2.416634478211598491e+00,7.750470955579877863e-01
2.424701425410196620e+00,7.727445978368664425e-01
2.432768372608794749e+00,7.703839461722336024e-01
2.440835319807392434e+00,7.665372958381135859e-01
2.448902267005990563e+00,7.640130953437681560e-01
2.456969214204588692e+00,7.614248058691079901e-01
2.465036161403186821e+00,7.587706380023051533e-01
2.473103108601784950e+00,7.560487442186962781e-01
2.481170055800383079e+00,7.532572277302033159e-01
2.489237002998981207e+00,7.503941295856760840e-01
2.497303950197578892e+00,7.480757118804193251e-01
2.505370897396177021e+00,7.450432495582272052e-01
2.513437844594775150e+00,7.419323239948913962e-01
2.521504791793373279e+00,7.387407170377126020e-01
2.529571738991971408e+00,7.354661445426414756e-01
2.537638686190569537e+00,7.321062653672235632e-01
2.545705633389167666e+00,7.253047508312772118e-01
2.553772580587765351e+00,7.216668532513695888e-01
2.561839527786363480e+00,7.179340816564241390e-01
2.569906474984961608e+00,7.141038188240406148e-01
2.577973422183559737e+00,7.101733759983315242e-01
2.586040369382157866e+00,7.061399980277524024e-01
2.594107316580755995e+00,7.020008761096699912e-01
2.602174263779354124e+00,6.901370330555174348e-01
2.610241210977951809e+00,6.856152813858849004e-01
2.618308158176549938e+00,6.809759556647464462e-01
2.626375105375148067e+00,6.762160355048648652e-01
2.634442052573746196e+00,6.713324484552999349e-01
2.642508999772344325e+00,6.663220787483359331e-01
2.650575946970942454e+00,6.611817833504002317e-01
2.658642894169540583e+00,6.312934959114978595e-01
2.666709841368138267e+00,6.253554465823937258e-01
2.674776788566736396e+00,6.192633533317266625e-01
2.682843735765334525e+00,6.130136040629039496e-01
2.690910682963932654e+00,6.066025841730674495e-01
2.698977630162530783e+00,6.000266922383564738e-01
2.707044577361128912e+00,5.746402298680969301e-01
2.715111524559727041e+00,5.673929690383837654e-01
2.723178471758324726e+00,5.599641771946118896e-01
2.731245418956922855e+00,5.523505084458447678e-01
2.739312366155520984e+00,5.445487350419332406e-01
2.747379313354119112e+00,5.365557713955053654e-01
2.755446260552717241e+00,5.283687020912796184e-01
2.763513207751315370e+00,5.086992944961653551e-01
2.771580154949913499e+00,4.999648039612660244e-01
2.779647102148511184e+00,4.910309712119982350e-01
2.787714049347109313e+00,4.818963650736579618e-01
2.795780996545707442e+00,4.725599369753788470e-01
2.803847943744305571e+00,4.630210745656196947e-01
2.811914890942903700e+00,4.446957091078905244e-01
2.819981838141501829e+00,4.346634656501506266e-01
2.828048785340099958e+00,4.244345956889047367e-01
2.836115732538697642e+00,4.140112861977792158e-01
2.844182679737295771e+00,4.033964747384146121e-01
2.852249626935893900e+00,3.925939092433126665e-01
2.860316574134492029e+00,3.816082133140722421e-01
2.868383521333090158e+00,3.596086802644453129e-01
2.876450468531688287e+00,3.481850798153902082e-01
2.884517415730286416e+00,3.366080998739297558e-01
2.892584362928884101e+00,3.248875638026104129e-01
2.900651310127482230e+00,3.130345794113681412e-01
2.908718257326080359e+00,3.010616045540771002e-01
2.916785204524678488e+00,2.896865622950214880e-01
2.924852151723276616e+00,2.775088624868701781e-01
2.932919098921874745e+00,2.652561088886952745e-01
2.940986046120472874e+00,2.529467219458538252e-01
2.949052993319071003e+00,2.406007362997888144e-01
2.957119940517668688e+00,2.282398422161860396e-01
