alpha_rad,FI
2.985089812091098249e+00,6.387016071958807537e-03
2.993080472173127227e+00,6.350345763885672026e-03
3.001071132255156204e+00,6.480570497028137131e-03
3.009061792337185182e+00,6.445379352308003296e-03
3.017052452419214159e+00,6.410677846005801046e-03
3.025043112501243137e+00,6.376456027596226483e-03
3.033033772583271670e+00,6.342704547548650741e-03
3.041024432665300647e+00,6.309414026733507937e-03
3.049015092747329625e+00,7.119944278056180957e-03
3.057005752829358602e+00,7.091436032876797212e-03
3.064996412911387580e+00,7.063399695292575838e-03
3.072987072993416557e+00,7.035827639505754481e-03
3.080977733075445091e+00,7.008712184576469835e-03
3.088968393157474068e+00,6.982046159936874073e-03
3.096959053239503046e+00,6.955822359384071507e-03
3.104949713321532023e+00,7.505079891433692925e-03
3.112940373403561001e+00,7.482557150786932343e-03
3.120931033485589534e+00,7.460484167503489243e-03
3.128921693567618512e+00,7.438855153539208551e-03
3.136912353649647489e+00,7.417664272817898509e-03
3.144903013731676467e+00,7.396906129146459986e-03
3.152893673813705444e+00,7.736284991450119441e-03
3.160884333895734422e+00,7.717710508261819806e-03
3.168874993977762955e+00,7.699563007724859361e-03
3.176865654059791932e+00,7.681837719540166552e-03
3.184856314141820910e+00,7.664530207577762398e-03
3.192846974223849887e+00,7.647635989186976103e-03
3.200837634305878865e+00,7.631150956629584314e-03
3.208828294387907842e+00,7.399989269623320244e-03
3.216818954469936376e+00,7.385109641699257911e-03
3.224809614551965353e+00,7.370623449961636285e-03
3.232800274633994331e+00,7.356527082315182306e-03
3.240790934716023308e+00,7.342817207456790209e-03
3.248781594798052286e+00,7.329490456593558238e-03
3.256772254880081263e+00,6.631679704306676915e-03
3.264762914962109797e+00,6.622092926106898196e-03
3.272753575044138774e+00,6.612854176777641611e-03
3.280744235126167752e+00,6.603961110846989779e-03
3.288734895208196729e+00,6.595411427420832910e-03
3.296725555290225707e+00,6.587203063064415477e-03
3.304716215372254240e+00,6.579333923797550318e-03
3.312706875454283217e+00,5.882102418549914509e-03
3.320697535536312195e+00,5.879053937695779934e-03
3.328688195618341172e+00,5.876289218273329784e-03
3.336678855700370150e+00,5.873807654323610038e-03
3.344669515782399127e+00,5.871608656273059716e-03
3.352660175864427661e+00,5.869691766939579350e-03
3.360650835946456638e+00,5.868056611039520164e-03
3.368641496028485616e+00,6.057031721329340056e-03
3.376632156110514593e+00,6.051885797399668768e-03
3.384622816192543571e+00,6.047110941373704321e-03
3.392613476274572548e+00,6.042704724888407417e-03
3.400604136356601082e+00,6.038664770560957067e-03
3.408594796438630059e+00,6.034988957174925936e-03
3.416585456520659037e+00,5.964513112158338452e-03
3.424576116602688014e+00,5.960964965004358559e-03
3.432566776684716991e+00,5.957791963124301274e-03
3.440557436766745525e+00,5.954992270731661146e-03
3.448548096848774502e+00,5.952564256910443038e-03
3.456538756930803480e+00,5.950506343799596802e-03
3.464529417012832457e+00,5.948817184424768333e-03
3.472520077094861435e+00,6.597384201791589922e-03
3.480510737176890412e+00,6.591875132828034674e-03
3.488501397258918946e+00,6.586789807101059609e-03
3.496492057340947923e+00,6.582126519669865942e-03
3.504482717422976901e+00,6.577883811421268365e-03
3.512473377505005878e+00,6.574060327272943614e-03
3.520464037587034856e+00,7.178894391439300145e-03
3.528454697669063833e+00,7.173069353970755284e-03
3.536445357751092367e+00,7.167687610920737452e-03
3.544436017833121344e+00,7.162748229631902934e-03
3.552426677915150321e+00,7.158250459104257765e-03
3.560417337997179299e+00,7.154193759816906972e-03
3.568407998079208276e+00,7.150577728090824585e-03
3.576398658161236810e+00,7.334745152598597974e-03
3.584389318243265787e+00,7.331291620558575209e-03
3.592379978325294765e+00,7.328283742976108260e-03
3.600370638407323742e+00,7.325721904593783008e-03
3.608361298489352720e+00,7.323606638120451311e-03
3.616351958571381697e+00,7.321938727950478600e-03
3.624342618653410231e+00,8.774952370788950684e-03
3.632333278735439208e+00,8.762718334179705679e-03
3.640323938817468186e+00,8.751113238253064447e-03
3.648314598899497163e+00,8.740134521255238723e-03
3.656305258981526141e+00,8.729779984141126242e-03
3.664295919063555118e+00,8.720047670141338123e-03
3.672286579145583651e+00,8.710936045307276013e-03
3.680277239227612629e+00,9.794376915021645730e-03
3.688267899309641606e+00,9.778318978645074086e-03
3.696258559391670584e+00,9.762985773174621615e-03
3.704249219473699561e+00,9.748374871383707133e-03
3.712239879555728095e+00,9.734484351422097864e-03
3.720230539637757072e+00,9.721312478801202861e-03
3.728221199719786050e+00,9.708857981680396251e-03
3.736211859801815027e+00,9.923103121469786445e-03
3.744202519883844005e+00,9.908897596865095386e-03
3.752193179965872982e+00,9.895419703152944640e-03
3.760183840047901516e+00,9.882669409926497436e-03
3.768174500129930493e+00,9.870647240878400314e-03
3.776165160211959471e+00,9.859353880403700851e-03
3.784155820293988448e+00,8.421460501145809283e-03
3.792146480376017426e+00,8.399302974302750441e-03
3.800137140458046403e+00,8.377669475935925134e-03
3.808127800540074936e+00,8.356557006396651138e-03
3.816118460622103914e+00,8.335962813702992719e-03
3.824109120704132891e+00,8.315884566574172077e-03
3.832099780786161869e+00,8.296319881457743517e-03
3.840090440868190846e+00,7.812410459647139462e-03
3.848081100950219824e+00,7.787547586518703095e-03
3.856071761032248357e+00,7.763070359948201840e-03
3.864062421114277335e+00,7.738974245868295368e-03
3.872053081196306312e+00,7.715254846646804263e-03
3.880043741278335290e+00,7.691907942980060787e-03
3.888034401360364267e+00,8.760988542055129016e-03
3.896025061442392801e+00,8.745273783051331698e-03
3.904015721524421778e+00,8.730010513911229397e-03
3.912006381606450756e+00,8.715196725113789900e-03
3.919997041688479733e+00,8.700830591137988929e-03
3.927987701770508711e+00,8.686910388397367164e-03
3.935978361852537688e+00,8.673434664619667292e-03
3.943969021934566221e+00,1.029691252295890543e-02
3.951959682016595199e+00,1.029430792090400316e-02
3.959950342098624176e+00,1.029226965066730622e-02
3.967941002180653154e+00,1.029079922201171608e-02
3.975931662262682131e+00,1.028989836390060801e-02
3.983922322344711109e+00,1.028956895419718201e-02
3.991912982426739642e+00,1.102455023226908519e-02
3.999903642508768620e+00,1.102858767679295096e-02
4.007894302590798041e+00,1.103323203937553627e-02
4.015884962672826575e+00,1.103848647218157349e-02
4.023875622754855996e+00,1.104435449122065024e-02
4.031866282836884530e+00,1.105083983703254898e-02
4.039856942918913063e+00,1.105794643121019334e-02
4.047847603000942485e+00,1.081051421503786969e-02
4.055838263082971018e+00,1.082018678667239983e-02
4.063828923165000440e+00,1.083048776446882654e-02
4.071819583247028973e+00,1.084142214544664418e-02
4.079810243329058395e+00,1.085299537276649198e-02
4.087800903411086928e+00,1.086521314132171852e-02
4.095791563493116350e+00,1.087808133979461037e-02
4.103782223575144883e+00,1.025817442454794205e-02
4.111772883657173416e+00,1.027630098882140360e-02
4.119763543739202838e+00,1.029506778688210784e-02
4.127754203821231371e+00,1.031448231888085557e-02
4.135744863903260793e+00,1.033455261952001374e-02
4.143735523985289326e+00,1.035528699502102738e-02
4.151726184067317860e+00,9.801319827921864056e-03
4.159716844149347281e+00,9.825578379911341712e-03
4.167707504231375815e+00,9.850511072958395564e-03
4.175698164313405236e+00,9.876128044572935263e-03
4.183688824395433770e+00,9.902439389278677728e-03
4.191679484477462303e+00,9.929455881849453061e-03
4.199670144559491725e+00,9.957188614518875519e-03
4.207660804641520258e+00,9.465353185018425194e-03
4.215651464723549680e+00,9.496774766460266276e-03
4.223642124805578213e+00,9.528931975723718001e-03
4.231632784887607635e+00,9.561838121984357966e-03
4.239623444969636168e+00,9.595506457588972096e-03
4.247614105051664701e+00,9.629951114265363973e-03
4.255604765133694123e+00,9.341035668885824469e-03
4.263595425215722656e+00,9.378621192687947375e-03
4.271586085297752078e+00,9.417019705602245466e-03
4.279576745379780611e+00,9.456247363971662795e-03
4.287567405461809145e+00,9.496321370680174331e-03
4.295558065543838566e+00,9.537258880886577070e-03
4.303548725625867100e+00,9.579078181091443475e-03
4.311539385707896521e+00,9.411013342095406881e-03
4.319530045789925055e+00,9.455174099669364993e-03
4.327520705871953588e+00,9.500272446090403042e-03
4.335511365953983010e+00,9.546329242537935147e-03
4.343502026036011543e+00,9.593366679001250064e-03
4.351492686118040965e+00,9.641406952167736952e-03
4.359483346200069498e+00,9.015760757700313349e-03
4.367474006282098919e+00,9.069202323182137468e-03
4.375464666364127453e+00,9.123687616307999543e-03
4.383455326446155986e+00,9.179243451755133426e-03
4.391445986528185408e+00,9.235897421652169634e-03
4.399436646610213941e+00,9.293678833309847870e-03
4.407427306692243363e+00,9.352617066288938449e-03
4.415417966774271896e+00,9.806729116676278155e-03
4.423408626856300430e+00,9.863462994036025291e-03
4.431399286938329851e+00,9.921528933359303679e-03
4.439389947020358385e+00,9.980960246429802438e-03
4.447380607102387806e+00,1.004179139552311209e-02
4.455371267184416340e+00,1.010405913032105286e-02
4.463361927266444873e+00,1.016780057470706607e-02
4.471352587348474295e+00,1.224098096003411670e-02
4.479343247430502828e+00,1.228432450980100968e-02
4.487333907512532249e+00,1.232976945101259443e-02
4.495324567594560783e+00,1.237734533313762132e-02
4.503315227676590204e+00,1.242708406605862181e-02
4.511305887758618738e+00,1.247902128542656940e-02
4.519296547840647271e+00,1.507039311660299773e-02
4.527287207922676693e+00,1.509905132181654785e-02
4.535277868004705226e+00,1.513063576879337437e-02
4.543268528086734648e+00,1.516517289659946588e-02
4.551259188168763181e+00,1.520269448683730755e-02
4.559249848250791715e+00,1.524323619451969924e-02
4.567240508332821136e+00,1.528683955516527658e-02
4.575231168414849670e+00,1.501484271491700453e-02
4.583221828496879091e+00,1.504990937660391145e-02
4.591212488578907625e+00,1.508812859449954261e-02
4.599203148660936158e+00,1.512955439218382700e-02
4.607193808742965579e+00,1.517424713029250950e-02
4.615184468824994113e+00,1.522227230072989781e-02
4.623175128907023534e+00,1.149798996881333871e-02
4.631165788989052068e+00,1.150139432624587739e-02
4.639156449071081489e+00,1.150691561439349565e-02
4.647147109153110023e+00,1.151458236694392900e-02
4.655137769235138556e+00,1.152442586213310929e-02
4.663128429317167978e+00,1.153648130993251142e-02
4.671119089399196511e+00,1.155078735874233951e-02
4.679109749481225933e+00,7.884874011002863600e-03
4.687100409563254466e+00,7.850125213436682722e-03
