alpha_rad,FI
2.703533498788180722e+00,2.456929975847063297e+00
2.711518596660745573e+00,2.440316279338335725e+00
2.719503694533310423e+00,2.423041918005286899e+00
2.727488792405875273e+00,2.405089104841722669e+00
2.735473890278440123e+00,2.312920970449766411e+00
2.743458988151004974e+00,2.292602197750845505e+00
2.751444086023569824e+00,2.271532770178747551e+00
2.759429183896134674e+00,2.249693933799738588e+00
2.767414281768699524e+00,2.227066638323848657e+00
2.775399379641264375e+00,2.203631566314575796e+00
2.783384477513829225e+00,2.106440996108797759e+00
2.791369575386394075e+00,2.080349704220456175e+00
2.799354673258958481e+00,2.053387639786211416e+00
2.807339771131523332e+00,2.025537580335760257e+00
2.815324869004088182e+00,1.996782717911625982e+00
2.823309966876653032e+00,1.967106812088088352e+00
2.831295064749217882e+00,1.936494321099764715e+00
2.839280162621782733e+00,1.832371426102694434e+00
2.847265260494347583e+00,1.798910820698645940e+00
2.855250358366912433e+00,1.764491645215600757e+00
2.863235456239477283e+00,1.729107679512492890e+00
2.871220554112042134e+00,1.692754792168116973e+00
2.879205651984606984e+00,1.655431347514458640e+00
2.887190749857171834e+00,1.543590933497554829e+00
2.895175847729736684e+00,1.503539975696147390e+00
2.903160945602301535e+00,1.462583477115348973e+00
2.911146043474866385e+00,1.420740159719329210e+00
2.919131141347431235e+00,1.378033522259553445e+00
2.927116239219996086e+00,1.334492002658636656e+00
2.935101337092560492e+00,1.290149687053663063e+00
2.943086434965125342e+00,1.173080369253842514e+00
2.951071532837690192e+00,1.126982833201554124e+00
2.959056630710255043e+00,1.080331501346037726e+00
2.967041728582819893e+00,1.033196286813501397e+00
2.975026826455384743e+00,9.856550579484893992e-01
2.983011924327949593e+00,9.377935544756494934e-01
2.990997022200514444e+00,8.897059850871810172e-01
2.998982120073079294e+00,7.747086410875925200e-01
3.006967217945644144e+00,7.270850170993006234e-01
3.014952315818208994e+00,6.797413728768638697e-01
3.022937413690773845e+00,6.328145226317234417e-01
3.030922511563338695e+00,5.864486439522310635e-01
3.038907609435903545e+00,5.407948968110566357e-01
3.046892707308468395e+00,4.418800674661799710e-01
3.054877805181032802e+00,3.997476092609071330e-01
3.062862903053597652e+00,3.590130985960756083e-01
3.070848000926162502e+00,3.198483208843832526e-01
3.078833098798727352e+00,2.824258507254474027e-01
3.086818196671292203e+00,2.469170621096945240e-01
3.094803294543857053e+00,2.134907292559489189e-01
3.102788392416421903e+00,1.513644214686771794e-01
3.110773490288986753e+00,1.251626251556113012e-01
3.118758588161551604e+00,1.016593373794462823e-01
3.126743686034116454e+00,8.098246262581640376e-02
3.134728783906681304e+00,6.324706432385164556e-02
3.142713881779246154e+00,4.855350067233952377e-02
3.150698979651811005e+00,2.762678116531183323e-02
3.158684077524375855e+00,2.224973004089366574e-02
3.166669175396940705e+00,2.016900697013407698e-02
3.174654273269505556e+00,2.139559759835707453e-02
3.182639371142070406e+00,2.592096654855737328e-02
3.190624469014634812e+00,3.371723829076782308e-02
3.198609566887199662e+00,4.473760418349106288e-02
3.206594664759764512e+00,7.258361117216206859e-02
3.214579762632329363e+00,9.276203388437428976e-02
3.222564860504894213e+00,1.158479586012852031e-01
3.230549958377459063e+00,1.417113635129501892e-01
3.238535056250023914e+00,1.702103406576833955e-01
3.246520154122588764e+00,2.011926701095159697e-01
3.254505251995153614e+00,2.650750718216142721e-01
3.262490349867718464e+00,3.028113545438726462e-01
3.270475447740283315e+00,3.424002052076852154e-01
3.278460545612848165e+00,3.836602885462020440e-01
3.286445643485413015e+00,4.264107798600042520e-01
3.294430741357977865e+00,4.704727921332426122e-01
3.302415839230542716e+00,5.156705184474971171e-01
3.310400937103107122e+00,6.048301933300280764e-01
3.318386034975671972e+00,6.531061051608253454e-01
3.326371132848236822e+00,7.018925830202543681e-01
3.334356230720801673e+00,7.510396101789992285e-01
